CodigoMateria,CodigoParlamentar,DataApresentacao
141815,5666,2020-05-11
141815,5666,2020-05-11
141815,5718,2020-05-11
141815,5666,2020-05-11
141815,6295,2020-05-12
141815,4770,2020-05-12
141815,2331,2020-05-12
141815,5976,2020-05-12
141815,5976,2020-05-12
141815,825,2020-05-12
141815,825,2020-05-12
141815,825,2020-05-12
141815,5942,2020-05-12
141815,5967,2020-05-12
141815,6027,2020-05-12
141815,5012,2020-05-12
141815,2331,2020-05-12
141815,2331,2020-05-12
141815,2331,2020-05-12
141815,1173,2020-05-12
141815,825,2020-05-12
141815,5376,2020-05-12
141815,5905,2020-05-12
141815,5535,2020-05-12
141815,5376,2020-05-12
141815,1186,2020-05-12
141815,5953,2020-05-12
141815,5953,2020-05-12
141818,2331,2021-03-30
141818,5585,2021-03-31
141818,5411,2021-03-31
141818,5352,2021-03-31
141818,5352,2021-03-31
141818,5936,2021-03-31
141818,6027,2021-03-31
141818,5627,2021-03-31
141823,5529,2020-05-05
141823,6295,2020-05-06
141823,5748,2020-05-06
141823,2331,2020-05-06
141823,825,2020-05-06
141823,825,2020-05-06
141823,825,2020-05-06
141823,825,2020-05-06
141823,5905,2020-05-06
141823,5899,2020-05-06
141823,5899,2020-05-06
141823,3777,2020-05-06
141823,2331,2020-05-06
141823,3806,2020-05-06
141823,5899,2020-05-06
141823,5985,2020-05-06
141837,,2020-05-06
141840,2331,2020-05-19
141840,2331,2020-05-19
141840,2331,2020-05-19
141840,2331,2020-05-19
141840,5718,2020-05-20
141840,825,2020-05-21
141840,2331,2020-05-21
141840,5899,2020-05-21
141840,5899,2020-05-21
141840,5411,2020-05-21
141840,5012,2020-05-21
141840,581,2020-05-21
141840,581,2020-05-21
141840,581,2020-05-21
141840,2331,2020-05-21
141840,5953,2020-05-21
141840,5352,2020-05-21
141840,5953,2020-05-21
141840,5953,2020-05-21
141840,1249,2020-05-21
141863,825,2020-05-08
141863,825,2020-05-08
141863,825,2020-05-08
141863,825,2020-05-08
141863,5535,2020-05-08
141863,5411,2020-05-08
141863,5411,2020-05-08
141863,5411,2020-05-08
141863,5953,2020-05-08
141863,5953,2020-05-08
141863,5719,2020-05-08
141863,5719,2020-05-08
141863,5719,2020-05-08
141863,6113,2020-05-09
141863,2329,2020-05-09
141863,2329,2020-05-09
141863,2329,2020-05-09
141863,2329,2020-05-09
141863,5656,2020-05-09
141863,5656,2020-05-09
141863,5656,2020-05-09
141863,5656,2020-05-09
141863,5828,2020-05-10
141863,5828,2020-05-10
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,6236,2020-05-11
141863,6236,2020-05-11
141863,6236,2020-05-11
141863,6236,2020-05-11
141863,,2020-09-02
141863,885,2020-05-11
141863,885,2020-05-11
141863,885,2020-05-11
141863,885,2020-05-11
141863,4770,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,677,2020-05-11
141863,1241,2020-05-11
141863,6100,2020-05-11
141863,6201,2020-05-11
141863,4573,2020-05-11
141863,5352,2020-05-11
141863,5352,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,5942,2020-05-11
141863,423,2020-05-11
141863,5216,2020-05-11
141863,5216,2020-05-11
141863,5216,2020-05-11
141863,825,2020-05-11
141863,825,2020-05-11
141863,825,2020-05-11
141863,5657,2020-05-11
141863,5657,2020-05-11
141863,5657,2020-05-11
141863,5657,2020-05-11
141863,5666,2020-05-11
141863,5709,2020-05-11
141863,5709,2020-05-11
141863,6229,2020-05-11
141863,6229,2020-05-11
141863,6229,2020-05-11
141863,6167,2020-05-11
141863,6167,2020-05-11
141863,6167,2020-05-11
141863,6167,2020-05-11
141863,2324,2020-05-11
141863,2324,2020-05-11
141863,2324,2020-05-11
141863,2324,2020-05-11
141863,4320,2020-05-11
141863,4727,2020-05-11
141863,4727,2020-05-11
141863,6114,2020-05-11
141863,6114,2020-05-11
141863,6114,2020-05-11
141863,6114,2020-05-11
141863,1173,2020-05-11
141863,1173,2020-05-11
141863,6075,2020-05-11
141863,6075,2020-05-11
141863,6075,2020-05-11
141863,6075,2020-05-11
141863,6075,2020-05-11
141863,5376,2020-05-11
141863,5376,2020-05-11
141863,345,2020-05-11
141863,345,2020-05-11
141863,6283,2020-05-11
141863,6283,2020-05-11
141863,6283,2020-05-11
141863,581,2020-05-11
141863,581,2020-05-11
141863,581,2020-05-11
141863,581,2020-05-11
141863,581,2020-05-11
141863,4588,2020-05-11
141863,4588,2020-05-11
141863,4588,2020-05-11
141863,4588,2020-05-11
141863,6069,2020-05-11
141863,6069,2020-05-11
141863,5311,2020-05-11
141863,6205,2020-05-11
141863,5905,2020-05-11
141863,5012,2020-05-11
141863,5012,2020-05-11
141863,5012,2020-05-11
141863,6053,2020-05-11
141863,6053,2020-05-11
141863,3396,2020-05-11
141863,6053,2020-05-11
141863,6053,2020-05-11
141863,6053,2020-05-11
141863,6053,2020-05-11
141863,6038,2020-05-11
141863,6038,2020-05-11
141863,6038,2020-05-11
141863,6053,2020-05-11
141863,6087,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,6138,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,5982,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6235,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,6081,2020-05-11
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,4676,2020-05-12
141863,3396,2020-09-03
141880,5352,2020-06-03
141880,5352,2020-06-03
141880,3806,2020-07-07
141880,5411,2020-07-08
141880,5988,2020-07-08
141880,2331,2020-07-08
141880,5953,2020-07-08
141880,5988,2020-07-08
141880,1249,2020-07-08
141880,1173,2020-07-08
141880,2331,2020-07-08
141880,5627,2020-07-08
141880,5718,2020-07-08
141880,5012,2020-07-08
141880,5012,2020-07-08
141880,5012,2020-07-08
141880,5012,2020-07-08
141880,5998,2020-07-08
141880,5998,2020-07-08
141880,5998,2020-07-08
141880,5998,2020-07-08
141900,5967,2021-05-06
141900,1173,2021-09-14
141900,5718,2021-09-30
141900,5718,2021-10-29
141900,5936,2021-11-22
141900,2331,2021-11-23
141900,5533,2021-11-23
141900,5533,2021-11-23
141900,2331,2021-11-23
141900,6027,2021-11-23
141900,5718,2021-11-23
141944,677,2020-06-01
141944,2331,2020-06-01
141944,2331,2020-06-01
141944,2331,2020-06-01
141944,2331,2020-06-01
141944,945,2020-06-01
141944,945,2020-06-01
141944,825,2020-06-01
141944,825,2020-06-01
141944,825,2020-06-01
141944,825,2020-06-01
141944,2331,2020-06-01
141944,5529,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5985,2020-06-01
141944,5012,2020-06-02
141944,5985,2020-06-02
141944,90,2020-06-02
141944,5012,2020-06-02
141944,5012,2020-06-02
141944,5627,2020-06-02
141944,5718,2020-06-02
141944,5899,2020-06-02
141944,5959,2020-06-02
141944,5899,2020-06-02
141944,5959,2020-06-02
141944,5959,2020-06-02
141944,5352,2020-06-02
141944,5352,2020-06-02
141944,5352,2020-06-02
141944,5953,2020-06-02
141944,5953,2020-06-02
141944,5953,2020-06-02
141944,5953,2020-06-02
141944,5627,2020-06-02
141944,5627,2020-06-02
141944,5627,2020-06-02
141944,5627,2020-06-02
141944,5008,2020-06-02
141944,5008,2020-06-02
141944,5008,2020-06-02
141944,5008,2020-06-02
141944,2331,2020-06-02
141944,2331,2020-06-02
141944,5953,2020-06-02
141944,5953,2020-06-02
141944,5953,2020-06-02
141944,5352,2020-06-02
141944,5718,2020-06-02
141944,5982,2020-06-02
141944,5537,2020-06-02
141944,5895,2020-06-02
141944,5895,2020-06-02
141944,581,2020-06-02
141944,581,2020-06-02
141944,5905,2020-06-02
141944,5899,2020-06-02
141944,2331,2020-06-02
141944,5905,2020-06-02
141944,5718,2020-06-02
141944,6027,2020-06-03
141944,5985,2020-06-04
141944,5718,2020-06-04
141944,5718,2020-06-04
141944,3806,2020-06-04
141944,3806,2020-06-04
141944,3806,2020-06-04
141944,3806,2020-06-05
141944,1173,2020-06-08
141944,5008,2020-06-08
141944,35,2020-06-09
141944,35,2020-06-09
141944,35,2020-06-09
141944,5627,2020-06-16
141944,2331,2020-06-18
141944,2331,2020-06-18
141944,2331,2020-06-18
141944,2331,2020-06-18
141944,2331,2020-06-19
141944,5905,2020-06-22
141944,825,2020-06-24
141944,4525,2020-06-24
141944,4525,2020-06-24
141944,1173,2020-06-25
141944,5411,2020-06-25
141944,5411,2020-06-25
141944,22,2020-06-25
141944,5585,2020-06-25
141944,5585,2020-06-25
141944,5585,2020-06-25
141944,5942,2020-06-25
141944,5942,2020-06-25
141944,5783,2020-06-25
141944,5783,2020-06-25
141944,5718,2020-06-25
141944,5718,2020-06-25
141944,5718,2020-06-25
141944,5942,2020-06-25
141944,5718,2020-06-25
141944,5718,2020-06-25
141944,5718,2020-06-25
141944,5942,2020-06-25
141944,5942,2020-06-25
141944,5411,2020-06-25
141944,5627,2020-06-25
141944,5627,2020-06-25
141944,5008,2020-06-25
141944,5627,2020-06-25
141944,5627,2020-06-25
141944,5627,2020-06-25
141944,5942,2020-06-25
141944,3777,2020-06-25
141944,825,2020-06-25
141944,374,2020-06-25
141944,5352,2020-06-25
141944,825,2020-06-25
141944,945,2020-06-25
141944,374,2020-06-25
141944,5998,2020-06-25
141944,5998,2020-06-25
141944,5998,2020-06-25
141944,5998,2020-06-25
141944,5998,2020-06-25
141944,5998,2020-06-25
141944,1249,2020-06-25
141944,5979,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,5012,2020-06-25
141944,2331,2020-06-25
141944,2331,2020-06-25
141944,5352,2020-06-25
141944,5352,2020-06-25
141944,5352,2020-06-25
141944,5352,2020-06-25
141944,5352,2020-06-25
141944,374,2020-06-25
141944,5008,2020-06-25
141983,5982,2021-02-12
142016,739,2020-06-19
142016,5529,2020-06-19
142016,739,2020-06-19
142016,5523,2020-06-18
142016,739,2020-06-19
142016,470,2020-06-20
142016,4994,2020-06-20
142016,5666,2020-06-19
142016,945,2020-06-20
142016,5985,2020-06-20
142016,5990,2020-06-20
142016,945,2020-06-22
142016,742,2020-06-22
142016,742,2020-06-22
142016,945,2020-06-22
142016,5905,2020-06-22
142016,742,2020-06-22
142016,742,2020-06-22
142016,5982,2020-06-22
142016,5718,2020-06-22
142016,5982,2020-06-22
142016,5959,2020-06-19
142016,5967,2020-06-22
142016,5748,2020-06-22
142016,581,2020-06-22
142016,5718,2020-06-22
142016,2331,2020-06-22
142016,6027,2020-06-22
142016,6027,2020-06-22
142016,5385,2020-06-22
142016,677,2020-06-22
142016,5537,2020-06-22
142016,1173,2020-06-22
142016,1173,2020-06-22
142016,5748,2020-06-22
142016,742,2020-06-22
142016,2331,2020-06-22
142016,2331,2020-06-23
142016,5979,2020-06-23
142016,5537,2020-06-22
142016,5352,2020-06-22
142016,5979,2020-06-23
142016,5748,2020-06-22
142016,5523,2020-06-18
142016,5748,2020-06-22
142016,5976,2020-06-23
142016,5976,2020-06-23
142021,6027,2020-06-22
142075,2331,2020-08-04
142075,5627,2020-08-05
142075,581,2020-08-05
142075,5585,2020-08-05
142075,581,2020-08-05
142075,470,2020-08-05
142075,5411,2020-08-05
142075,5411,2020-08-05
142075,751,2020-08-05
142075,5979,2020-08-05
142075,825,2020-08-05
142075,5012,2020-08-05
142077,581,2020-08-05
142077,581,2020-08-05
142077,581,2020-08-05
142077,5979,2020-08-05
142077,581,2020-08-05
142077,4531,2020-08-05
142077,5012,2020-08-05
142077,2331,2020-08-13
142078,6009,2023-08-30
142085,5666,2020-07-02
142085,5899,2020-07-02
142085,5535,2020-07-02
142085,945,2020-07-02
142085,2331,2020-07-02
142085,2331,2020-07-02
142085,2331,2020-07-02
142085,2331,2020-07-02
142085,5718,2020-07-02
142085,5352,2020-07-02
142085,5352,2020-07-02
142086,2331,2020-06-02
142086,5540,2020-06-09
142086,5585,2020-06-10
142086,1249,2020-06-10
142086,1249,2020-06-10
142088,,2020-05-20
142108,3806,2021-05-18
142108,5012,2021-05-18
142108,2331,2021-05-19
142108,4770,2021-05-19
142108,4770,2021-05-19
142108,5982,2021-05-19
142121,5718,2021-04-06
142121,5953,2023-05-16
142121,5982,2023-05-23
142124,1249,2020-08-05
142124,5627,2020-08-05
142124,5783,2020-08-05
142124,825,2020-08-05
142124,2331,2020-08-05
142128,6087,2020-05-27
142128,6188,2020-05-27
142128,5926,2020-05-27
142128,6089,2020-05-27
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,5238,2020-05-28
142128,5238,2020-05-28
142128,5760,2020-05-28
142128,5760,2020-05-28
142128,6087,2020-05-28
142128,6087,2020-05-28
142128,6087,2020-05-28
142128,6087,2020-05-28
142128,6114,2020-05-28
142128,6114,2020-05-28
142128,6114,2020-05-28
142128,885,2020-05-28
142128,885,2020-05-28
142128,885,2020-05-28
142128,6064,2020-05-28
142128,6064,2020-05-28
142128,5657,2020-05-28
142128,5657,2020-05-28
142128,5657,2020-05-28
142128,6082,2020-05-28
142128,6054,2020-05-28
142128,6087,2020-05-28
142128,6082,2020-05-28
142128,5012,2020-05-28
142128,5656,2020-05-28
142128,5656,2020-05-28
142128,6062,2020-05-28
142128,6064,2020-05-28
142128,5238,2020-05-28
142128,5238,2020-05-28
142128,5656,2020-05-28
142128,5656,2020-05-28
142128,5656,2020-05-28
142128,5656,2020-05-28
142128,5012,2020-05-28
142128,4821,2020-05-28
142128,4821,2020-05-28
142128,6082,2020-05-28
142128,6084,2020-05-28
142128,4821,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,4770,2020-05-28
142128,5238,2020-05-28
142128,5238,2020-05-28
142128,6082,2020-05-28
142128,6091,2020-05-28
142128,6091,2020-05-28
142128,6084,2020-05-28
142128,5520,2020-05-28
142128,5520,2020-05-28
142128,2324,2020-05-28
142128,6089,2020-05-28
142128,6082,2020-05-28
142128,2324,2020-05-28
142128,2324,2020-05-28
142128,6278,2020-05-28
142128,6278,2020-05-28
142128,6278,2020-05-28
142128,6082,2020-05-28
142128,6082,2020-05-29
142128,6038,2020-05-29
142128,6038,2020-05-29
142128,6038,2020-05-29
142132,5411,2020-06-09
142132,5411,2020-06-09
142132,2331,2020-06-09
142132,5783,2020-06-09
142132,5905,2020-06-09
142132,5540,2020-06-09
142132,751,2020-06-09
142132,5352,2020-06-09
142132,5411,2020-06-09
142132,2331,2020-06-09
142136,374,2020-06-01
142136,470,2020-06-03
142136,5008,2020-06-03
142136,5967,2020-06-03
142136,5953,2020-06-03
142136,5953,2020-06-03
142136,2331,2020-06-04
142136,2331,2020-06-04
142136,5627,2020-06-04
142136,5627,2020-06-04
142136,5627,2020-06-04
142136,5352,2020-06-04
142136,5899,2020-06-04
142136,5899,2020-06-04
142136,3396,2020-06-04
142136,5905,2020-06-04
142136,4994,2020-06-04
142136,4994,2020-06-04
142136,1173,2020-06-04
142136,1173,2020-06-04
142136,1173,2020-06-04
142136,1173,2020-06-04
142136,1173,2020-06-04
142136,5012,2020-06-04
142136,5012,2020-06-04
142136,5012,2020-06-04
142136,5012,2020-06-04
142136,5953,2020-06-04
142136,5976,2020-06-04
142143,5502,2020-05-27
142143,5523,2020-05-28
142143,5905,2020-05-29
142143,5905,2020-05-29
142143,5905,2020-05-29
142143,5905,2020-05-29
142143,677,2020-05-29
142143,677,2020-06-01
142143,5422,2020-06-04
142143,6295,2020-06-05
142143,6295,2020-06-05
142143,6295,2020-06-08
142143,6295,2020-06-08
142143,6295,2020-06-08
142143,5998,2020-06-30
142143,3777,2020-07-06
142169,5012,2021-04-05
142169,4531,2021-04-06
142169,5411,2021-04-06
142169,5411,2021-04-06
142169,2331,2021-04-06
142169,1249,2021-04-06
142169,5718,2021-04-06
142169,4770,2021-04-06
142169,4770,2021-04-06
142169,4770,2021-04-06
142169,5982,2021-04-06
142169,5982,2021-04-06
142169,5982,2021-04-06
142169,5376,2021-04-06
142171,5656,2020-05-29
142171,5760,2020-06-01
142171,6038,2020-06-01
142171,6038,2020-06-01
142171,885,2020-06-01
142171,885,2020-06-01
142171,5008,2020-06-01
142171,5238,2020-06-01
142171,5238,2020-06-01
142171,6114,2020-06-01
142171,6114,2020-06-01
142171,6278,2020-06-01
142171,6278,2020-06-01
142171,5692,2020-06-01
142171,4676,2020-06-01
142171,4676,2020-06-01
142171,4676,2020-06-01
142171,4676,2020-06-01
142171,4676,2020-06-01
142171,5657,2020-06-01
142171,5657,2020-06-01
142171,4676,2020-06-01
142171,5238,2020-06-01
142171,4676,2020-06-01
142171,4770,2020-06-02
142171,2331,2020-09-22
142171,,2020-09-21
142183,5523,2023-08-01
142183,5523,2023-08-01
142239,5895,2020-06-29
142263,4642,2020-06-02
142263,4690,2020-06-02
142263,5643,2020-06-02
142263,423,2020-06-02
142263,6294,2020-06-02
142263,4320,2020-06-02
142263,4320,2020-06-02
142263,677,2020-06-03
142263,35,2020-06-03
142263,825,2020-06-03
142263,825,2020-06-03
142263,825,2020-06-03
142263,825,2020-06-03
142263,5411,2020-06-03
142263,825,2020-06-03
142263,4826,2020-06-03
142263,5265,2020-06-03
142263,1241,2020-06-03
142263,1241,2020-06-03
142263,5335,2020-06-03
142263,5335,2020-06-03
142263,5335,2020-06-03
142263,5335,2020-06-03
142263,5335,2020-06-03
142263,,2020-07-13
142263,5335,2020-06-03
142263,6229,2020-06-03
142263,6140,2020-06-03
142263,2329,2020-06-03
142263,2329,2020-06-03
142263,2329,2020-06-03
142263,4650,2020-06-04
142263,6082,2020-06-04
142263,6082,2020-06-04
142263,5804,2020-06-04
142263,5804,2020-06-04
142263,5804,2020-06-04
142263,5804,2020-06-04
142263,5338,2020-06-04
142263,5338,2020-06-04
142263,374,2020-06-04
142263,22,2020-06-04
142263,22,2020-06-04
142263,5804,2020-06-04
142263,22,2020-06-04
142263,6113,2020-06-04
142263,5640,2020-06-04
142263,3787,2020-06-04
142263,3787,2020-06-04
142263,3787,2020-06-04
142263,5798,2020-06-04
142263,5804,2020-06-04
142263,5709,2020-06-04
142263,5709,2020-06-04
142263,4981,2020-06-04
142263,4727,2020-06-04
142263,4727,2020-06-04
142263,4727,2020-06-04
142263,581,2020-06-04
142263,581,2020-06-04
142263,345,2020-06-04
142263,345,2020-06-04
142263,345,2020-06-04
142263,345,2020-06-04
142263,22,2020-06-04
142263,5783,2020-06-04
142263,3787,2020-06-04
142263,6100,2020-06-04
142263,6145,2020-06-04
142263,885,2020-06-04
142263,885,2020-06-04
142263,885,2020-06-04
142263,5217,2020-06-04
142263,5217,2020-06-04
142263,5217,2020-06-04
142263,5217,2020-06-04
142263,6249,2020-06-04
142263,6249,2020-06-04
142263,6249,2020-06-04
142263,6249,2020-06-04
142263,6249,2020-06-04
142263,6249,2020-06-04
142263,5346,2020-06-04
142263,5346,2020-06-04
142263,5346,2020-06-04
142263,5346,2020-06-04
142263,1186,2020-06-04
142263,3787,2020-06-04
142263,3787,2020-06-04
142263,6228,2020-06-04
142263,6228,2020-06-04
142263,5335,2020-06-04
142263,2324,2020-06-04
